block,block_name,channel,minimum,maximum,rms,channel_scale,tensor_scale,rms_over_tensor_scale,approximate_int8_codes
4,model.mobilevit.encoder.layer.1.layer.2,21,-0.2316339612007141,0.48105013370513916,0.05391958728432655,0.0027948396746069193,0.06761731207370758,0.7974228262901306,11
4,model.mobilevit.encoder.layer.1.layer.2,22,-0.2692287862300873,0.27141574025154114,0.0723486840724945,0.002120174700394273,0.06761731207370758,1.0699727535247803,8
4,model.mobilevit.encoder.layer.1.layer.2,23,-0.27846458554267883,1.6073275804519653,0.20587176084518433,0.00739526329562068,0.06761731207370758,3.0446605682373047,28
4,model.mobilevit.encoder.layer.1.layer.2,24,-0.12087491154670715,0.10195551812648773,0.070456862449646,0.000873844837769866,0.06761731207370758,1.0419944524765015,4
4,model.mobilevit.encoder.layer.1.layer.2,25,-0.27846455574035645,2.4917914867401123,0.508199155330658,0.01086374931037426,0.06761731207370758,7.515814304351807,41
4,model.mobilevit.encoder.layer.1.layer.2,26,-0.27846458554267883,2.6378657817840576,0.46509844064712524,0.011436589993536472,0.06761731207370758,6.878392696380615,44
4,model.mobilevit.encoder.layer.1.layer.2,27,-0.27846455574035645,0.28446173667907715,0.12696567177772522,0.002207554178312421,0.06761731207370758,1.8777095079421997,9
4,model.mobilevit.encoder.layer.1.layer.2,28,-0.27846455574035645,0.574578046798706,0.1403757482767105,0.0033452650532126427,0.06761731207370758,2.0760326385498047,13
4,model.mobilevit.encoder.layer.1.layer.2,29,-0.27846455574035645,0.9149431586265564,0.17112873494625092,0.0046800305135548115,0.06761731207370758,2.5308420658111572,18
4,model.mobilevit.encoder.layer.1.layer.2,30,-0.27846455574035645,5.804523944854736,0.9389725923538208,0.023854857310652733,0.06761731207370758,13.886570930480957,90
4,model.mobilevit.encoder.layer.1.layer.2,31,-0.27846458554267883,7.811672687530518,0.9223088026046753,0.03172602877020836,0.06761731207370758,13.640128135681152,120
4,model.mobilevit.encoder.layer.1.layer.2,32,-0.27846455574035645,0.7479269504547119,0.10519064962863922,0.004025064874440432,0.06761731207370758,1.5556763410568237,16
4,model.mobilevit.encoder.layer.1.layer.2,33,-0.27846458554267883,9.83910083770752,1.203503966331482,0.0396767258644104,0.06761731207370758,17.798755645751953,150
