block,channel,weight_abs_max,weight_mean_abs,weight_std,activation_scale
4,22,0.5020444393157959,0.15949106216430664,0.19623522460460663,0.0021201747003942
4,23,0.5264557600021362,0.13723155856132507,0.19535040855407715,0.0073952632956206
4,24,0.5512650609016418,0.15586097538471222,0.1956525444984436,0.0008738448377698
4,25,0.8154264688491821,0.14353929460048676,0.21734002232551575,0.0108637493103742
4,26,0.427768737077713,0.15744565427303314,0.1854919195175171,0.0114365899935364
4,27,0.3636542856693268,0.16320906579494476,0.18763120472431183,0.0022075541783124
4,28,0.4605671763420105,0.15409302711486816,0.1925220787525177,0.0033452650532126
4,29,0.4400189220905304,0.15131418406963348,0.19851623475551605,0.0046800305135548
4,30,0.3712787330150604,0.16903911530971527,0.192647784948349,0.0238548573106527
4,31,0.48230573534965515,0.1462981253862381,0.1732221394777298,0.0317260287702083
4,32,0.43958649039268494,0.1522277146577835,0.1956169456243515,0.0040250648744404
4,33,0.47710832953453064,0.15735895931720734,0.15490391850471497,0.0396767258644104
4,34,0.45682406425476074,0.15821655094623566,0.19797638058662415,0.0428134724497795
4,35,0.4712003469467163,0.16279591619968414,0.19772958755493164,0.0077204150147736
4,36,0.5340461730957031,0.153534933924675,0.201808363199234,0.0125733306631445
4,37,0.43941524624824524,0.1512252539396286,0.19319409132003784,0.020960621535778
4,38,0.4414658844470978,0.17185068130493164,0.2003614455461502,0.0027606980875134
4,39,0.482017457485199,0.1555681973695755,0.19969385862350464,0.0125249074772
4,40,0.4372597932815552,0.16619710624217987,0.19554109871387482,0.0037964871153235
4,41,0.4462476670742035,0.14460447430610657,0.1923583596944809,0.0113694807514548
4,42,0.4266512989997864,0.163437157869339,0.19534897804260254,0.0137929990887641
4,43,0.5555662512779236,0.15759192407131195,0.20843571424484253,0.010453363880515
4,44,0.46109411120414734,0.1505804806947708,0.18318352103233337,0.0131363794207572
4,45,0.3796648383140564,0.15936635434627533,0.19529452919960022,0.0169016402214765
4,46,0.4982380270957947,0.15594901144504547,0.20398683845996857,0.0062697827816009
4,47,0.4699972867965698,0.15202529728412628,0.19903255999088287,0.003038841066882
5,0,0.493143767118454,0.15589940547943115,0.18641482293605804,0.0007840595790185
5,1,0.4382498264312744,0.1542481631040573,0.18560312688350677,0.0349471233785152
5,2,0.7179858088493347,0.14087456464767456,0.20116671919822693,0.0040214792825281
5,3,0.635767936706543,0.1495722234249115,0.20698268711566925,0.0010132836177945
